Volatility,Return,Sharpe
0.1903393923993574,0.2298179287915516,0.9972603484689512
0.14439563437790892,0.14350859634686855,0.7168402063733328
0.18406395693601205,0.1729407757099644,0.7222531663609726
0.12404369868019927,0.1576479658439939,0.9484396796914739
0.14662842599052425,0.07736928145261449,0.254857004705414
0.12654051479453585,0.09270805486537653,0.4165310608302703
0.1495422317811446,0.14239631151602467,0.6847317329453924
0.11399717283936109,0.06339368900918496,0.20521288753494032
0.15669355563010115,0.038747371487967544,-0.007994129094814059
0.1321697882407954,0.12186354010253476,0.619381639269865
0.10873717964766541,0.07906909824573427,0.359298432903332
0.19607088588991486,0.16243804496943165,0.6244580597150726
0.1608900428628584,0.009012024685673733,-0.19260343749637887
0.13854966645906275,0.14280904397214628,0.7420374700254023
0.16517634943273693,0.12697482801099003,0.5265573934142908
0.19996921106952084,0.1497173520835567,0.54867122541886
0.1625869551796404,0.09865191071619936,0.3607417990662016
0.3820223413279865,0.41581163256459763,0.9837425509152182
0.19409421706259206,0.1529166656173042,0.5817621324642067
0.18082135977155836,0.18739339664561522,0.815132663706464
0.15992137064342962,-0.0055122506226233225,-0.28459142414493305
0.14762130681508395,0.07525083583518316,0.23879233015691761
0.1509309331605274,0.12354280485372679,0.5535167848254948
0.12755314515742738,0.06261998669801631,0.17733774161427768
0.10887760009581253,0.028874097600363652,-0.10218724870722287
0.11856825790314447,0.016492344864167528,-0.19826263412789033
0.204245975554919,0.14611790383632212,0.5195593379404846
0.14041243184348964,-0.045494030507933395,-0.6088779275842832
0.1279334344872371,0.12256576895860744,0.6453806957464615
0.11765242403955574,0.003269719809514751,-0.3121931442580071
0.1510477503463271,0.09637398588081249,0.37321963254372487
0.1473006103281622,0.034826709885898643,-0.03512062918528372
0.14458469958343784,0.027422609496048245,-0.08698977512965345
0.13960592175536815,0.02833418449416686,-0.0835624689780365
0.1250260296869143,0.050014105234088224,0.08009616284836996
0.12536378316694802,0.02274854062065068,-0.13761118995886878
0.11952152370065802,0.10831398322054374,0.5715621848298746
0.18817315686439584,0.189876897808071,0.7964839422664175
0.13690986449640535,0.07376764097514443,0.24664140235147936
0.23190462536068937,0.23600266798706238,0.8451865402952294
0.24905358566933358,0.2116031771490569,0.6890211063931159
0.13256354404028992,0.03103078224969138,-0.06765976132610499
0.1313774068397481,0.07850384294017809,0.29307811644618936
0.16029981108648805,0.1372059973288324,0.6064011970443679
0.13805540634338498,0.18467321814631046,1.0479359119516478
0.16100179158336836,0.06936240202463095,0.1823731384344677
0.1697654841540836,0.15821962138916404,0.6963701837168785
0.12563895617954968,0.1526164246065111,0.8963495720672162
0.11839277226696625,0.12489279613895883,0.717043739355409
0.262837281093679,0.2759658257376677,0.8977639121657406
0.11616316384713539,0.07316251116384007,0.285482162034431
0.15739912557938945,0.09175026532517692,0.3287836900915626
0.15023488321894776,0.14691057171533434,0.7116228230398802
0.11705900646135968,0.06419192253458848,0.20666434190669522
0.2137748546080971,0.19383024603721366,0.7195899925612068
0.17765497544504552,0.20305268132263446,0.9178053185066689
0.13062344643546367,0.1216159099465949,0.6248182250107631
0.14794874959150875,0.0033290063195277053,-0.2478628158853798
0.11189082177634352,0.0672417988875647,0.2434676808614188
0.18364707857172094,0.1240575594609071,0.4577124782743523
0.14949985077264621,0.18104435303717256,0.943441430263817
0.19913838718330976,0.20864500450367532,0.8468734074281478
0.14819034507356796,0.15228212708682515,0.7576885459783735
0.12725968421170558,0.14396602975191422,0.816959671053083
0.11712431239084609,0.09124016944030396,0.43748533839254933
0.12365057142363656,0.06005954415103827,0.16222767044329053
0.11220792155276625,0.05713307292081559,0.15269040441818263
0.1256822598323844,0.041628901063832664,0.012960469250036084
0.11107962102540381,0.02449736645565769,-0.13956325562901292
0.1675301943205884,0.1269997414596789,0.5193078287320244
0.17076648289280955,0.17693524158411503,0.8018859395849333
0.2308163467387595,0.29223528541071325,1.092796454733754
0.14678889632911207,0.13821118564236962,0.6690641329039801
0.13603393115827958,0.01824831980174909,-0.1598989311934401
0.15605505175437998,0.17229522267013672,0.8477471327128864
0.11848285487214419,0.07070933410777722,0.2591879993178415
0.2892376097096577,0.3299789130070435,1.0025629561042564
0.10692778750939143,0.0851066498036681,0.4218421689470232
0.11832377067490872,0.06589180267053141,0.21882164946947488
0.1291906729729714,-0.010092874066422876,-0.3877437350055684
0.1155507888391515,0.08704394967900103,0.40712789719235015
0.14413257785446498,0.14952296723712752,0.7598765585648246
0.15272008579116642,0.026940904130272794,-0.08551000873313133
0.13843301213885686,0.09218386676513211,0.37696114502506434
0.10428971064644665,0.07727879115997896,0.357454162341653
